pais;codigo_do_pais;nome_do_pais;descricao;loc_cod;UF;RA;ra_desc;RG;rg_desc;RM;rm_desc
900;3501608;Americana;São Paulo;16;35;686;Região Administrativa de Campinas;711;Região de Governo de Campinas;3;Região Metropolitana de Campinas
900;3501707;Américo Brasiliense;São Paulo;17;35;693;Região Administrativa Central;704;Região de Governo de Araraquara;0;Outros municípios do Estado de São Paulo
900;3501806;Américo de Campos;São Paulo;18;35;689;Região Administrativa de São José do Rio Preto;742;Região de Governo de Votuporanga;0;Outros municípios do Estado de São Paulo
900;3501905;Amparo;São Paulo;19;35;686;Região Administrativa de Campinas;710;Região de Governo de Bragança Paulista;0;Outros municípios do Estado de São Paulo
900;3502002;Analândia;São Paulo;20;35;686;Região Administrativa de Campinas;732;Região de Governo de Rio Claro;0;Outros municípios do Estado de São Paulo
900;3502101;Andradina;São Paulo;21;35;690;Região Administrativa de Araçatuba;702;Região de Governo de Andradina;0;Outros municípios do Estado de São Paulo
900;3502200;Angatuba;São Paulo;22;35;698;Região Administrativa de Itapeva;720;Região de Governo de Itapeva;0;Outros municípios do Estado de São Paulo
900;3502309;Anhembi;São Paulo;23;35;685;Região Administrativa de Sorocaba;709;Região de Governo de Botucatu;0;Outros municípios do Estado de São Paulo
900;3502408;Anhumas;São Paulo;24;35;691;Região Administrativa de Presidente Prudente;729;Região de Governo de Presidente Prudente;0;Outros municípios do Estado de São Paulo
900;3502507;Aparecida;São Paulo;25;35;684;Região Administrativa de São José dos Campos;718;Região de Governo de Guaratinguetá;4;Região Metropolitana do Vale do Paraíba e Litoral Norte
900;3502606;Aparecida d'Oeste;São Paulo;26;35;689;Região Administrativa de São José do Rio Preto;721;Região de Governo de Jales;0;Outros municípios do Estado de São Paulo
900;3502705;Apiaí;São Paulo;27;35;698;Região Administrativa de Itapeva;720;Região de Governo de Itapeva;0;Outros municípios do Estado de São Paulo
900;3502754;Araçariguama;São Paulo;575;35;685;Região Administrativa de Sorocaba;739;Região de Governo de Sorocaba;5;Região Metropolitana de Sorocaba
900;3502804;Araçatuba;São Paulo;28;35;690;Região Administrativa de Araçatuba;703;Região de Governo de Araçatuba;0;Outros municípios do Estado de São Paulo
900;3502903;Araçoiaba da Serra;São Paulo;29;35;685;Região Administrativa de Sorocaba;739;Região de Governo de Sorocaba;5;Região Metropolitana de Sorocaba
900;3503000;Aramina;São Paulo;30;35;695;Região Administrativa de Franca;717;Região de Governo de Franca;0;Outros municípios do Estado de São Paulo
900;3503109;Arandu;São Paulo;31;35;698;Região Administrativa de Itapeva;720;Região de Governo de Itapeva;0;Outros municípios do Estado de São Paulo
900;3503158;Arapeí;São Paulo;576;35;684;Região Administrativa de São José dos Campos;714;Região de Governo de Cruzeiro;4;Região Metropolitana do Vale do Paraíba e Litoral Norte
900;3503208;Araraquara;São Paulo;32;35;693;Região Administrativa Central;704;Região de Governo de Araraquara;0;Outros municípios do Estado de São Paulo
900;3503307;Araras;São Paulo;33;35;686;Região Administrativa de Campinas;724;Região de Governo de Limeira;0;Outros municípios do Estado de São Paulo
900;3503356;Arco-Íris;São Paulo;626;35;692;Região Administrativa de Marília;741;Região de Governo de Tupã;0;Outros municípios do Estado de São Paulo
900;3503406;Arealva;São Paulo;34;35;688;Região Administrativa de Bauru;708;Região de Governo de Bauru;0;Outros municípios do Estado de São Paulo
900;3503505;Areias;São Paulo;35;35;684;Região Administrativa de São José dos Campos;714;Região de Governo de Cruzeiro;4;Região Metropolitana do Vale do Paraíba e Litoral Norte
900;3503604;Areiópolis;São Paulo;36;35;685;Região Administrativa de Sorocaba;709;Região de Governo de Botucatu;0;Outros municípios do Estado de São Paulo
900;3503703;Ariranha;São Paulo;37;35;689;Região Administrativa de São José do Rio Preto;713;Região de Governo de Catanduva;0;Outros municípios do Estado de São Paulo
900;3503802;Artur Nogueira;São Paulo;38;35;686;Região Administrativa de Campinas;711;Região de Governo de Campinas;3;Região Metropolitana de Campinas
900;3503901;Arujá;São Paulo;39;35;681;Região Metropolitana de São Paulo;681;Região Metropolitana de São Paulo;1;Região Metropolitana de São Paulo
900;3503950;Aspásia;São Paulo;577;35;689;Região Administrativa de São José do Rio Preto;721;Região de Governo de Jales;0;Outros municípios do Estado de São Paulo
900;3504008;Assis;São Paulo;40;35;692;Região Administrativa de Marília;705;Região de Governo de Assis;0;Outros municípios do Estado de São Paulo
900;3504107;Atibaia;São Paulo;41;35;686;Região Administrativa de Campinas;710;Região de Governo de Bragança Paulista;0;Outros municípios do Estado de São Paulo
900;3504206;Auriflama;São Paulo;42;35;690;Região Administrativa de Araçatuba;703;Região de Governo de Araçatuba;0;Outros municípios do Estado de São Paulo
900;3504305;Avaí;São Paulo;43;35;688;Região Administrativa de Bauru;708;Região de Governo de Bauru;0;Outros municípios do Estado de São Paulo
900;3504404;Avanhandava;São Paulo;44;35;690;Região Administrativa de Araçatuba;703;Região de Governo de Araçatuba;0;Outros municípios do Estado de São Paulo
900;3504503;Avaré;São Paulo;45;35;685;Região Administrativa de Sorocaba;706;Região de Governo de Avaré;0;Outros municípios do Estado de São Paulo
900;3504602;Bady Bassitt;São Paulo;46;35;689;Região Administrativa de São José do Rio Preto;737;Região de Governo de São José do Rio Preto;0;Outros municípios do Estado de São Paulo
900;3504701;Balbinos;São Paulo;47;35;688;Região Administrativa de Bauru;708;Região de Governo de Bauru;0;Outros municípios do Estado de São Paulo
900;3504800;Bálsamo;São Paulo;48;35;689;Região Administrativa de São José do Rio Preto;737;Região de Governo de São José do Rio Preto;0;Outros municípios do Estado de São Paulo
900;3504909;Bananal;São Paulo;49;35;684;Região Administrativa de São José dos Campos;714;Região de Governo de Cruzeiro;4;Região Metropolitana do Vale do Paraíba e Litoral Norte
900;3505005;Barão de Antonina;São Paulo;50;35;698;Região Administrativa de Itapeva;720;Região de Governo de Itapeva;0;Outros municípios do Estado de São Paulo
900;3505104;Barbosa;São Paulo;51;35;690;Região Administrativa de Araçatuba;703;Região de Governo de Araçatuba;0;Outros municípios do Estado de São Paulo
900;3505203;Bariri;São Paulo;52;35;688;Região Administrativa de Bauru;722;Região de Governo de Jaú;0;Outros municípios do Estado de São Paulo
900;3505302;Barra Bonita;São Paulo;53;35;688;Região Administrativa de Bauru;722;Região de Governo de Jaú;0;Outros municípios do Estado de São Paulo
900;3505351;Barra do Chapéu;São Paulo;578;35;698;Região Administrativa de Itapeva;720;Região de Governo de Itapeva;0;Outros municípios do Estado de São Paulo
900;3505401;Barra do Turvo;São Paulo;54;35;682;Região Administrativa de Registro;730;Região de Governo de Registro;0;Outros municípios do Estado de São Paulo
900;3505500;Barretos;São Paulo;55;35;694;Região Administrativa de Barretos;707;Região de Governo de Barretos;0;Outros municípios do Estado de São Paulo
900;3505609;Barrinha;São Paulo;56;35;687;Região Administrativa de Ribeirão Preto;731;Região de Governo de Ribeirão Preto;6;Região Metropolitana de Ribeirão Preto
900;3505708;Barueri;São Paulo;57;35;681;Região Metropolitana de São Paulo;681;Região Metropolitana de São Paulo;1;Região Metropolitana de São Paulo
900;3505807;Bastos;São Paulo;58;35;692;Região Administrativa de Marília;741;Região de Governo de Tupã;0;Outros municípios do Estado de São Paulo
900;3505906;Batatais;São Paulo;59;35;695;Região Administrativa de Franca;717;Região de Governo de Franca;6;Região Metropolitana de Ribeirão Preto
900;3506003;Bauru;São Paulo;60;35;688;Região Administrativa de Bauru;708;Região de Governo de Bauru;0;Outros municípios do Estado de São Paulo
900;3506102;Bebedouro;São Paulo;61;35;694;Região Administrativa de Barretos;707;Região de Governo de Barretos;0;Outros municípios do Estado de São Paulo
900;3506201;Bento de Abreu;São Paulo;62;35;690;Região Administrativa de Araçatuba;703;Região de Governo de Araçatuba;0;Outros municípios do Estado de São Paulo
900;3506300;Bernardino de Campos;São Paulo;63;35;692;Região Administrativa de Marília;727;Região de Governo de Ourinhos;0;Outros municípios do Estado de São Paulo
900;3506359;Bertioga;São Paulo;579;35;683;Região Administrativa de Santos;733;Região de Governo de Santos;2;Região Metropolitana da Baixada Santista
900;3506409;Bilac;São Paulo;64;35;690;Região Administrativa de Araçatuba;703;Região de Governo de Araçatuba;0;Outros municípios do Estado de São Paulo
900;3506508;Birigui;São Paulo;65;35;690;Região Administrativa de Araçatuba;703;Região de Governo de Araçatuba;0;Outros municípios do Estado de São Paulo
900;3506607;Biritiba-Mirim;São Paulo;66;35;681;Região Metropolitana de São Paulo;681;Região Metropolitana de São Paulo;1;Região Metropolitana de São Paulo
900;3506706;Boa Esperança do Sul;São Paulo;67;35;693;Região Administrativa Central;704;Região de Governo de Araraquara;0;Outros municípios do Estado de São Paulo
900;3506805;Bocaina;São Paulo;68;35;688;Região Administrativa de Bauru;722;Região de Governo de Jaú;0;Outros municípios do Estado de São Paulo
900;3506904;Bofete;São Paulo;69;35;685;Região Administrativa de Sorocaba;709;Região de Governo de Botucatu;0;Outros municípios do Estado de São Paulo
900;3507001;Boituva;São Paulo;70;35;685;Região Administrativa de Sorocaba;719;Região de Governo de Itapetininga;5;Região Metropolitana de Sorocaba
900;3507100;Bom Jesus dos Perdões;São Paulo;71;35;686;Região Administrativa de Campinas;710;Região de Governo de Bragança Paulista;0;Outros municípios do Estado de São Paulo
900;3507159;Bom Sucesso de Itararé;São Paulo;580;35;698;Região Administrativa de Itapeva;720;Região de Governo de Itapeva;0;Outros municípios do Estado de São Paulo
900;3507209;Borá;São Paulo;72;35;692;Região Administrativa de Marília;741;Região de Governo de Tupã;0;Outros municípios do Estado de São Paulo
900;3507308;Boracéia;São Paulo;73;35;688;Região Administrativa de Bauru;722;Região de Governo de Jaú;0;Outros municípios do Estado de São Paulo
900;3507407;Borborema;São Paulo;74;35;693;Região Administrativa Central;704;Região de Governo de Araraquara;0;Outros municípios do Estado de São Paulo
900;3507456;Borebi;São Paulo;581;35;688;Região Administrativa de Bauru;708;Região de Governo de Bauru;0;Outros municípios do Estado de São Paulo
900;3507506;Botucatu;São Paulo;75;35;685;Região Administrativa de Sorocaba;709;Região de Governo de Botucatu;0;Outros municípios do Estado de São Paulo
900;3507605;Bragança Paulista;São Paulo;76;35;686;Região Administrativa de Campinas;710;Região de Governo de Bragança Paulista;0;Outros municípios do Estado de São Paulo
900;3507704;Braúna;São Paulo;77;35;690;Região Administrativa de Araçatuba;703;Região de Governo de Araçatuba;0;Outros municípios do Estado de São Paulo
900;3507753;Brejo Alegre;São Paulo;627;35;690;Região Administrativa de Araçatuba;703;Região de Governo de Araçatuba;0;Outros municípios do Estado de São Paulo
900;3507803;Brodowski;São Paulo;78;35;687;Região Administrativa de Ribeirão Preto;731;Região de Governo de Ribeirão Preto;6;Região Metropolitana de Ribeirão Preto
900;3507902;Brotas;São Paulo;79;35;686;Região Administrativa de Campinas;732;Região de Governo de Rio Claro;0;Outros municípios do Estado de São Paulo
900;3508009;Buri;São Paulo;80;35;698;Região Administrativa de Itapeva;720;Região de Governo de Itapeva;0;Outros municípios do Estado de São Paulo
900;3508108;Buritama;São Paulo;81;35;690;Região Administrativa de Araçatuba;703;Região de Governo de Araçatuba;0;Outros municípios do Estado de São Paulo
900;3508207;Buritizal;São Paulo;82;35;695;Região Administrativa de Franca;717;Região de Governo de Franca;0;Outros municípios do Estado de São Paulo
900;3508306;Cabrália Paulista;São Paulo;83;35;688;Região Administrativa de Bauru;708;Região de Governo de Bauru;0;Outros municípios do Estado de São Paulo
900;3508405;Cabreúva;São Paulo;84;35;686;Região Administrativa de Campinas;723;Região de Governo de Jundiaí;0;Outros municípios do Estado de São Paulo
900;3508504;Caçapava;São Paulo;85;35;684;Região Administrativa de São José dos Campos;738;Região de Governo de São José dos Campos;4;Região Metropolitana do Vale do Paraíba e Litoral Norte
900;3508603;Cachoeira Paulista;São Paulo;86;35;684;Região Administrativa de São José dos Campos;718;Região de Governo de Guaratinguetá;4;Região Metropolitana do Vale do Paraíba e Litoral Norte
900;3508702;Caconde;São Paulo;87;35;686;Região Administrativa de Campinas;735;Região de Governo de São João da Boa Vista;0;Outros municípios do Estado de São Paulo
900;3508801;Cafelândia;São Paulo;88;35;688;Região Administrativa de Bauru;725;Região de Governo de Lins;0;Outros municípios do Estado de São Paulo
900;3508900;Caiabu;São Paulo;89;35;691;Região Administrativa de Presidente Prudente;729;Região de Governo de Presidente Prudente;0;Outros municípios do Estado de São Paulo
900;3509007;Caieiras;São Paulo;90;35;681;Região Metropolitana de São Paulo;681;Região Metropolitana de São Paulo;1;Região Metropolitana de São Paulo
900;3509106;Caiuá;São Paulo;91;35;691;Região Administrativa de Presidente Prudente;729;Região de Governo de Presidente Prudente;0;Outros municípios do Estado de São Paulo
900;3509205;Cajamar;São Paulo;92;35;681;Região Metropolitana de São Paulo;681;Região Metropolitana de São Paulo;1;Região Metropolitana de São Paulo
900;3509254;Cajati;São Paulo;582;35;682;Região Administrativa de Registro;730;Região de Governo de Registro;0;Outros municípios do Estado de São Paulo
900;3509304;Cajobi;São Paulo;93;35;694;Região Administrativa de Barretos;707;Região de Governo de Barretos;0;Outros municípios do Estado de São Paulo
900;3509403;Cajuru;São Paulo;94;35;687;Região Administrativa de Ribeirão Preto;731;Região de Governo de Ribeirão Preto;6;Região Metropolitana de Ribeirão Preto
900;3509452;Campina do Monte Alegre;São Paulo;583;35;698;Região Administrativa de Itapeva;720;Região de Governo de Itapeva;0;Outros municípios do Estado de São Paulo
900;3509502;Campinas;São Paulo;95;35;686;Região Administrativa de Campinas;711;Região de Governo de Campinas;3;Região Metropolitana de Campinas
900;3509601;Campo Limpo Paulista;São Paulo;96;35;686;Região Administrativa de Campinas;723;Região de Governo de Jundiaí;0;Outros municípios do Estado de São Paulo
900;3509700;Campos do Jordão;São Paulo;97;35;684;Região Administrativa de São José dos Campos;740;Região de Governo de Taubaté;4;Região Metropolitana do Vale do Paraíba e Litoral Norte
900;3509809;Campos Novos Paulista;São Paulo;98;35;692;Região Administrativa de Marília;705;Região de Governo de Assis;0;Outros municípios do Estado de São Paulo
900;3509908;Cananéia;São Paulo;99;35;682;Região Administrativa de Registro;730;Região de Governo de Registro;0;Outros municípios do Estado de São Paulo
900;3509957;Canas;São Paulo;628;35;684;Região Administrativa de São José dos Campos;718;Região de Governo de Guaratinguetá;4;Região Metropolitana do Vale do Paraíba e Litoral Norte
900;3510005;Cândido Mota;São Paulo;100;35;692;Região Administrativa de Marília;705;Região de Governo de Assis;0;Outros municípios do Estado de São Paulo
900;3510104;Cândido Rodrigues;São Paulo;101;35;693;Região Administrativa Central;704;Região de Governo de Araraquara;0;Outros municípios do Estado de São Paulo
900;3510153;Canitar;São Paulo;584;35;692;Região Administrativa de Marília;727;Região de Governo de Ourinhos;0;Outros municípios do Estado de São Paulo
900;3510203;Capão Bonito;São Paulo;102;35;698;Região Administrativa de Itapeva;720;Região de Governo de Itapeva;0;Outros municípios do Estado de São Paulo
900;3510302;Capela do Alto;São Paulo;103;35;685;Região Administrativa de Sorocaba;719;Região de Governo de Itapetininga;5;Região Metropolitana de Sorocaba
900;3510401;Capivari;São Paulo;104;35;686;Região Administrativa de Campinas;728;Região de Governo de Piracicaba;0;Outros municípios do Estado de São Paulo
900;3510500;Caraguatatuba;São Paulo;105;35;684;Região Administrativa de São José dos Campos;712;Região de Governo de Caraguatatuba;4;Região Metropolitana do Vale do Paraíba e Litoral Norte
900;3510609;Carapicuíba;São Paulo;106;35;681;Região Metropolitana de São Paulo;681;Região Metropolitana de São Paulo;1;Região Metropolitana de São Paulo
900;3510708;Cardoso;São Paulo;107;35;689;Região Administrativa de São José do Rio Preto;742;Região de Governo de Votuporanga;0;Outros municípios do Estado de São Paulo
900;3510807;Casa Branca;São Paulo;108;35;686;Região Administrativa de Campinas;735;Região de Governo de São João da Boa Vista;0;Outros municípios do Estado de São Paulo
900;3510906;Cássia dos Coqueiros;São Paulo;109;35;687;Região Administrativa de Ribeirão Preto;731;Região de Governo de Ribeirão Preto;6;Região Metropolitana de Ribeirão Preto
900;3511003;Castilho;São Paulo;110;35;690;Região Administrativa de Araçatuba;702;Região de Governo de Andradina;0;Outros municípios do Estado de São Paulo
900;3511102;Catanduva;São Paulo;111;35;689;Região Administrativa de São José do Rio Preto;713;Região de Governo de Catanduva;0;Outros municípios do Estado de São Paulo
900;3511201;Catiguá;São Paulo;112;35;689;Região Administrativa de São José do Rio Preto;713;Região de Governo de Catanduva;0;Outros municípios do Estado de São Paulo
900;3511300;Cedral;São Paulo;113;35;689;Região Administrativa de São José do Rio Preto;737;Região de Governo de São José do Rio Preto;0;Outros municípios do Estado de São Paulo
900;3511409;Cerqueira César;São Paulo;114;35;685;Região Administrativa de Sorocaba;706;Região de Governo de Avaré;0;Outros municípios do Estado de São Paulo
900;3511508;Cerquilho;São Paulo;115;35;685;Região Administrativa de Sorocaba;719;Região de Governo de Itapetininga;5;Região Metropolitana de Sorocaba
900;3511607;Cesário Lange;São Paulo;116;35;685;Região Administrativa de Sorocaba;719;Região de Governo de Itapetininga;5;Região Metropolitana de Sorocaba
900;3511706;Charqueada;São Paulo;117;35;686;Região Administrativa de Campinas;728;Região de Governo de Piracicaba;0;Outros municípios do Estado de São Paulo
900;3511904;Clementina;São Paulo;119;35;690;Região Administrativa de Araçatuba;703;Região de Governo de Araçatuba;0;Outros municípios do Estado de São Paulo
900;3512001;Colina;São Paulo;120;35;694;Região Administrativa de Barretos;707;Região de Governo de Barretos;0;Outros municípios do Estado de São Paulo
900;3512100;Colômbia;São Paulo;121;35;694;Região Administrativa de Barretos;707;Região de Governo de Barretos;0;Outros municípios do Estado de São Paulo
900;3512209;Conchal;São Paulo;122;35;686;Região Administrativa de Campinas;724;Região de Governo de Limeira;0;Outros municípios do Estado de São Paulo
900;3512308;Conchas;São Paulo;123;35;685;Região Administrativa de Sorocaba;709;Região de Governo de Botucatu;0;Outros municípios do Estado de São Paulo
900;3512407;Cordeirópolis;São Paulo;124;35;686;Região Administrativa de Campinas;724;Região de Governo de Limeira;0;Outros municípios do Estado de São Paulo
